id,name,price,symbol,industry,market,currency,date
121fbd9b-adac-4b19-b077-f049c90cd71c,EnteroMedics Inc.,25224.82,,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NASDAQ,IDR,2019/09/19
bb415377-1423-43fc-b2c5-edb792b2cdef,"NRG Yield, Inc.",92618.9,NYLD,Electric Utilities: Central,NYSE,SEK,3/15/2019
e33113fb-735c-4831-ab80-39c80b50881d,Philip Morris International Inc,44279.87,PM,Farming/Seeds/Milling,NYSE,RUB,10/22/2019
2ce14d0c-7cb5-4fcc-b186-cd5fa05c8fbb,"World Wrestling Entertainment, Inc.",84989.98,WWE,Movies/Entertainment,NYSE,IDR,2020-08-02
c57bc175-1a05-4998-a4e2-b7166e4ea6b3,"Viking Therapeutics, Inc.",7524.39,VKTXW,Major Pharmaceuticals,NASDAQ,BRL,19/3/2020
e41fd492-2837-49b6-a3ad-a4d6e8555871,Teekay Tankers Ltd.,90060.7,,Marine Transportation,NYSE,RUB,2019/10/12
e04c522e-9cb0-42d5-a0bf-925d292dbd5c,Auris Medical Holding AG,72510.76,EARS,Major Pharmaceuticals,NASDAQ,BRL,10/13/2020
7d74af92-8ee3-4f84-af46-4db566873f54,"Hologic, Inc.",22903.3,HOLX,Medical Electronics,NASDAQ,USD,04/08/2020
84a5bcaf-3b9c-4b45-8328-c07ccb41abf2,EXFO Inc,88332.03,EXFO,Electrical Products,NASDAQ,BRL,2020-04-18
c58bf7eb-a93e-4e9c-b79f-1c91574da517,"Argan, Inc.",35467.44,AGX,Engineering & Construction,NYSE,USD,14/6/2020
509370c3-34bb-4627-86d7-4e52a787fd18,CHS Inc,95188.48,CHSCO,Farming/Seeds/Milling,NASDAQ,CNY,2020/09/19
f543a99d-dba5-4ee9-b799-c6d033119389,"Spartan Motors, Inc.",27358.64,SPAR,Auto Manufacturing,NASDAQ,XOF,1/20/2020
d1c070ff-e093-48e2-b0a8-d71a35da0fe8,Lincoln Educational Services Corporation,40664.26,LINC,Other Consumer Services,NASDAQ,THB,07/22/2020
f55cf09b-c197-4183-9955-390ea3eef9f6,Drive Shack Inc.,92575.85,DS^D,n/a,NYSE,CNY,2020-04-09
661fc5b5-8417-42c6-803e-506e5f7e0874,Banco Bilbao Viscaya Argentaria S.A.,31528.2,BBVA,Commercial Banks,NYSE,USD,25/4/2019
ff1c7659-af4b-4372-b59a-899ed10ce050,"Halyard Health, Inc.",8957.27,,Industrial Specialties,NYSE,EUR,
cfa146b6-1a2a-4c83-a18c-8028a2f9d52d,"Revlon, Inc.",13738.4,,Package Goods/Cosmetics,NYSE,CNY,4/25/2019
e094d390-710b-40dc-8c27-6a45c722799a,Garrison Capital Inc.,84766.23,GARS,n/a,NASDAQ,CNY,06/02/2020
342eb087-4207-4f93-8207-f9d40e483404,Qumu Corporation,25889.07,QUMU,Computer Software: Prepackaged Software,NASDAQ,NGN,2019-06-22
bde33955-edd1-4bc3-b4c0-969dc0cdd761,Pitney Bowes Inc.,91043.02,,n/a,NYSE,IDR,
b6a15111-dd09-4e3c-a75a-ccb139797e6c,Macy's Inc,35240.07,M,Department/Specialty Retail Stores,NYSE,CNY,2019/12/04
4501a531-1757-4832-b15a-3298255253c0,BB&T Corporation,74725.56,BBT^E,n/a,NYSE,USD,6/10/2020
ce336e69-c85a-4a4c-babd-4a486bf4e82f,"Agilent Technologies, Inc.",95086.23,A,Biotechnology: Laboratory Analytical Instruments,NYSE,USD,10/25/2019
ae713da8-204a-4c02-a897-4796d544ef5c,Forum Merger Corporation,11513.87,FMCI,Business Services,NASDAQ,SEK,2019-11-19
b77938ab-ebcd-4fee-b781-90f3688677bb,"Legg Mason, Inc.",35028.8,LMHB,Investment Managers,NYSE,UAH,22/8/2019
b10765bb-d8e6-4e70-b097-3fb23231cf75,PIMCO Dynamic Income Fund,41999.27,PDI,n/a,NYSE,USD,2019/04/19
b145d49a-1a61-453c-b999-2bf735e7b53a,Imax Corporation,10585.95,IMAX,Industrial Machinery/Components,NYSE,CNY,6/26/2020
57a9c071-4d9d-48be-8302-9e2e1d2780d7,MFS Municipal Income Trust,60570.01,MFM,n/a,NYSE,CNY,10/02/2020
c3537d4a-e624-4808-aef1-28b3101855ba,WAVE Life Sciences Ltd.,24423.02,,Major Pharmaceuticals,NASDAQ,PLN,2020-01-12
b17362c3-deca-462d-b18b-b0f4b8ab4367,Criteo S.A.,88782.42,CRTO,Advertising,NASDAQ,USD,
b296d582-72ca-4750-930e-42f87538347e,Entertainment Gaming Asia Incorporated,45173.81,EGT,Miscellaneous manufacturing industries,NASDAQ,PHP,2019/12/25
8b6e8f92-6195-43fd-a6b0-0364e7afc4ae,"Watsco, Inc.",61657.39,WSO,Industrial Machinery/Components,NYSE,PLN,4/1/2019
ac0d7c10-bda0-46de-9f01-5d6c024c569c,"Alexandria Real Estate Equities, Inc.",31490.41,ARE^D,n/a,NYSE,IDR,01/15/2020
fdbabd3c-f6b1-4a69-9927-0fac2047959d,"Calix, Inc",43512.26,CALX,,,PHP,2019-08-19
481453cc-5bf0-482c-8d24-5080d3cc33c3,"Investors Bancorp, Inc.",33829.86,ISBC,Major Banks,NASDAQ,EUR,14/5/2019
a5ae9f46-e277-47a9-9741-fe8c291c9985,"World Point Terminals, LP",43150.8,,Oil Refining/Marketing,NYSE,BOB,2020/03/20
22630156-6733-4c7f-b1e1-7fa366e9017b,Citigroup Inc.,98929.33,C^K,Major Banks,NYSE,MXN,7/26/2020
ad917b03-13ab-4c35-82ae-f46417c3e1b1,Royal Bank Scotland plc (The),17739.91,RBS,Commercial Banks,NYSE,PHP,08/21/2019
644bfcdb-07d3-42d2-9c86-7e16bc734b21,Seadrill Partners LLC,18424.48,SDLP,Oil & Gas Production,NYSE,UAH,2020-02-06
8d60d5ef-ffb0-4200-9c3a-130df9ac03dd,"Paychex, Inc.",4944.44,,Diversified Commercial Services,NASDAQ,AZN,5/7/2020
e43065bd-2517-43c5-9ff8-2e1c35b9d985,"Uranium Resources, Inc.",4731.49,,Precious Metals,NASDAQ,MMK,
1eda44c8-78af-42ef-a8d9-4e2b0c934088,Fibria Celulose S.A.,72907.63,,Paper,NYSE,USD,1/13/2019
f42559f9-6849-4f5c-846d-c8fb534143ee,"Fossil Group, Inc.",40607.73,FOSL,Consumer Specialties,NASDAQ,IDR,07/12/2020
bcc9db13-238e-4e97-a219-d103ec784685,B.O.S. Better Online Solutions,28000.99,BOSC,Computer Communications Equipment,NASDAQ,SEK,2020-07-20
0fa3a2b1-f7e2-4818-bc9b-72e40f2bd27f,Tenaris S.A.,70700.58,,Steel/Iron Ore,NYSE,EUR,7/7/2019
95856e1f-fdc2-4439-8354-c105508c4c9d,"Latin American Discovery Fund, Inc. (The)",81194.65,,n/a,NYSE,RUB,2020/09/16
7278e6e8-899d-468f-919d-1e6337f6e4cf,"BSB Bancorp, Inc.",36838.87,BLMT,,,IDR,4/24/2020
3e376b46-e8c2-4e9b-b50d-3c3447ed436e,"Hub Group, Inc.",35394.93,HUBG,Oil Refining/Marketing,NASDAQ,CNY,08/11/2019
6d19aa58-a16b-4ff4-82e5-ec052950108e,MutualFirst Financial Inc.,86410.09,MFSF,,,ILS,2019-05-14
4740144b-38d8-407d-814e-3017db76c544,CRH PLC,63815.6,,Building Materials,NYSE,SEK,
08019399-0287-4b6c-b17b-99d735944e31,Naked Brand Group Inc.,14684.09,NAKD,Apparel,NASDAQ,PHP,2020/04/15
769fcd69-d205-4559-8a4d-5c0ade605aee,"Clearside Biomedical, Inc.",53091.15,,Major Pharmaceuticals,NASDAQ,MAD,7/4/2020
fb12514f-05d4-422a-99e5-bc6b9ab89fb2,Chemung Financial Corp,63891.83,,Major Banks,NASDAQ,CZK,05/04/2019
4eada5ec-a1f7-44e2-b48c-1c93826595b2,"Workhorse Group, Inc.",21350.3,,Auto Manufacturing,NASDAQ,CNY,2020-03-05
ccd39849-ba18-4876-b08f-62aea8349de4,"United Bancshares, Inc.",45336.7,UBOH,Major Banks,NASDAQ,BRL,28/6/2020
2e68a92e-b23f-43a2-8347-215f7d5ee618,CVD Equipment Corporation,9151.12,CVV,Industrial Machinery/Components,NASDAQ,EUR,2019/10/06
9f59814c-75a7-4f54-a4d8-c2d4d401252a,Coca-Cola European Partners plc,27057.14,CCE,Beverages (Production/Distribution),NYSE,EUR,1/18/2019
82986740-4b63-498a-b24b-9c787ccb454a,"L3 Technologies, Inc.",98313.47,LLL,Radio And Television Broadcasting And Communications Equipment,NYSE,AFN,02/17/2019
e87f5ae1-7fc6-4a7d-9523-4ffe4d30ec8a,"Intellia Therapeutics, Inc.",18437.42,NTLA,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NASDAQ,SEK,
954010b3-77f5-437b-b83c-c7c267d5859b,Hancock Holding Company,31350.51,HBHC,Major Banks,NASDAQ,RUB,
78efea22-59d7-4172-8c32-1cebc6a67e13,Neptune Technologies & Bioresources Inc,31263.43,NEPT,Major Pharmaceuticals,NASDAQ,USD,2020/06/02
c5e3b539-91cd-4377-a517-fe46b5cbc372,Symantec Corporation,10552.85,,Computer Software: Prepackaged Software,NASDAQ,PLN,1/2/2020
72a6ae32-98ac-49a0-9fd3-9a8d8323b5ae,Braskem S.A.,4761.16,BAK,Major Chemicals,NYSE,PLN,08/06/2020
118d72ef-dec8-433d-b491-40fbd6052254,"Biolase, Inc.",90824.46,,Medical/Dental Instruments,NASDAQ,CNY,2020-06-08
1da2cba7-7a8c-46a3-a86a-4404d5a612ae,First Trust Managed Municipal ETF,64072.83,FMB,n/a,NASDAQ,IRR,
4fe68b88-019b-4d8a-99b8-d4be3960c813,First Trust New Opportunities MLP & Energy Fund,7005.35,FPL,,,CZK,
dd515609-e70f-4ab8-8f7f-028579d98e72,"Premier Financial Bancorp, Inc.",73621.23,PFBI,Major Banks,NASDAQ,HRK,6/27/2019
015382d1-fb1b-4a97-981b-b032522498b2,Blackrock Municipal Income Quality Trust,39527.13,BYM,n/a,NYSE,IDR,10/28/2020
58cb524b-004b-4fa1-bfa9-4f312d1efbe8,"United Rentals, Inc.",9554.31,URI,Diversified Commercial Services,NYSE,THB,2019-03-19
980c2303-abe3-4e11-bc17-94af8ed49f9c,"Illumina, Inc.",64203.89,ILMN,Biotechnology: Laboratory Analytical Instruments,NASDAQ,CNY,16/3/2019
5ecfd059-df02-4234-8e83-96e2487231b9,Entergy Texas Inc,60142.0,EZT,,,BOB,
9f92c913-558a-4ab5-bfae-1621f610cd67,"Bonanza Creek Energy, Inc.",1405.06,BCEI,Oil & Gas Production,NYSE,RUB,
ec2bba34-0997-442c-aca9-ba11aea05598,CABCO Series 2004-101 Trust,59315.97,GYB,Finance: Consumer Services,NYSE,NOK,
867df2a4-d3df-4b0a-ad82-079f0753e9c5,"Second Sight Medical Products, Inc.",90116.55,EYESW,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NASDAQ,PHP,2019-06-01
41e0d6d1-0c1d-4bc0-a633-73a372f5bc02,Cliffs Natural Resources Inc.,77275.67,CLF,Precious Metals,NYSE,IDR,
956de90e-62aa-47bd-8e14-865cb6162f29,Kayne Anderson Acquisition Corp.,96726.35,,Business Services,NASDAQ,COP,
b147f317-e609-4b83-a45e-08a278ecb9c4,Fortress Transportation and Infrastructure Investors LLC,51447.41,FTAI,n/a,NYSE,CNY,4/4/2020
dc5c429c-c96a-457b-96d1-9823c799e786,Cushing Renaissance Fund (The),84254.4,,n/a,NYSE,RUB,05/10/2020
8a200644-2542-4780-8e6c-c1a1da7156bd,Textron Inc.,81485.88,TXT,Aerospace,NYSE,EUR,
c80b0ac1-61d0-418c-a4a0-7fbc60b8767a,"Sypris Solutions, Inc.",6713.5,SYPR,Industrial Machinery/Components,NASDAQ,CNY,
d3d70cc6-6c3c-4b71-a3d5-1302ba793b3f,Cemtrex Inc.,5151.34,,Industrial Machinery/Components,NASDAQ,NZD,
92cbc153-a076-4658-8057-625999c332ea,Fidus Investment Corporation,76349.17,,n/a,NASDAQ,CLP,8/16/2020
de913409-b98d-4853-8e5d-2bce31b338b5,"Blackrock MuniHoldings California Quality Fund,  Inc.",25463.44,MUC,n/a,NYSE,CNY,03/09/2019
dadf1dde-d1cc-4146-b74d-3bec218fefb6,"Gabelli Convertible and Income Securities Fund, Inc. (The)",43290.27,,n/a,NYSE,JPY,2020-06-30
3858c6c8-5fdd-47a9-a6fa-6604097c765f,"The Dixie Group, Inc.",69027.66,DXYN,Home Furnishings,NASDAQ,COP,27/7/2019
d780443f-465c-4df4-9474-e866381d83c1,"Mitcham Industries, Inc.",59251.89,,Diversified Commercial Services,NASDAQ,CNY,
2cfb2982-c1be-41f7-a0d3-8310fba72992,Lincoln National Corporation,20998.99,LNC.WS,n/a,NYSE,PLN,2/13/2020
73d329df-1126-4c66-886d-8d3f3f125fb0,Forward Pharma A/S,3431.5,FWP,,,UGX,04/23/2019
a3e8548f-9a4f-4245-bf7a-c10c608cb51c,"Sientra, Inc.",57718.58,SIEN,Industrial Specialties,NASDAQ,CNY,2020-02-19
cdc60275-7197-41cb-a451-e2da5296a8c8,"TTM Technologies, Inc.",83971.04,TTMI,Electrical Products,NASDAQ,CNY,24/1/2020
4e1e56d5-1520-4f8b-98c9-b37bbf5ac641,Sirius XM Holdings Inc.,76293.33,SIRI,Broadcasting,NASDAQ,CNY,2020/10/25
4bbd9c31-8621-477e-885a-a87dba4a1a3f,Arlington Asset Investment Corp,91870.6,AI^B,n/a,NYSE,CNY,7/4/2020
fe3a9093-a4e2-497f-885c-94476f8a2078,"CBL & Associates Properties, Inc.",27285.38,,n/a,NYSE,USD,08/18/2019
0a91016b-0e01-4902-bc7d-5ef3a8db0cf9,First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ,84275.58,,n/a,NASDAQ,CNY,2019-04-12
55202559-a09d-479c-9467-7c76a9839f52,Limoneira Co,5831.74,LMNR,Farming/Seeds/Milling,NASDAQ,MYR,
85a9ad96-1b99-4be2-8297-03865f2641ef,Eaton Vance Tax-Advantage Global Dividend Opp,14015.85,ETO,n/a,NYSE,CNY,2020/01/26
6b73e77e-11c5-4cb1-b68d-23f849b0688b,"Templeton Dragon Fund, Inc.",25613.22,,n/a,NYSE,UGX,7/1/2020
b6f0d670-b2d7-4b8a-b792-df4d3f2f673c,Apartment Investment and Management Company,1031.16,,n/a,NYSE,IDR,03/13/2019
71171a40-d810-4699-be32-4446856a6d6d,Career Education Corporation,60007.73,,,,EUR,2019-06-12
90098b23-b5b4-40bf-b86c-2496312fe2d1,Arbor Realty Trust,76139.9,ABR^B,n/a,NYSE,SEK,24/9/2019
e335511e-3397-4605-bca0-72e87c4a24dc,Walt Disney Company (The),69529.04,,Television Services,NYSE,UAH,2019/12/25
1c31e5c2-b391-4e50-9b2a-adcff5c97bfd,The GDL Fund,88990.15,,,,BYR,3/18/2019
4e5da5dc-154e-40a4-9d48-54080798048c,"LivePerson, Inc.",37166.79,LPSN,Computer Software: Prepackaged Software,NASDAQ,CNY,01/18/2019
58c0e2a0-97bd-4b3c-893d-0241c2bfe87d,OUTFRONT Media Inc.,35959.44,,Real Estate Investment Trusts,NYSE,EUR,
2f77ae71-ad3c-41cb-94fb-2677c22c6d4c,Drive Shack Inc.,72589.27,DS^B,n/a,NYSE,THB,6/2/2019
08c9a449-5039-4d59-952a-629cf2a9a04c,"Dr Pepper Snapple Group, Inc",84512.94,DPS,Beverages (Production/Distribution),NYSE,CNY,2019/06/25
2b3b6f03-7093-44ae-86a2-fd0f68a70366,"ConAgra Brands, Inc.",83193.47,CAG,Packaged Foods,NYSE,PEN,9/8/2019
f40685aa-3504-4c13-8933-05f266a4fce0,1st Constitution Bancorp (NJ),13431.47,FCCY,Savings Institutions,NASDAQ,IDR,04/04/2019
b13fc111-3b0d-4189-b8ae-ec2cf4cf8e35,First South Bancorp Inc,88212.26,FSBK,Major Banks,NASDAQ,PHP,
0f5e4e9e-349c-438b-8902-e23851d0e44d,First Trust Nasdaq Retail ETF,67748.27,,n/a,NASDAQ,THB,12/10/2019
cf51ecaa-2ec5-407e-b7cb-14e2bb91cc6e,PBF Logistics LP,68721.78,PBFX,Natural Gas Distribution,NYSE,COP,
79a56736-07f1-467d-9d43-c2425562c332,Citigroup Inc.,34674.84,C,Major Banks,NYSE,JPY,1/6/2020
c62647e3-fcc0-4c75-8371-0c0021276df5,Nuveen Massachusetts Municipal Income Fund,28595.15,NMT,n/a,NYSE,XOF,07/22/2020
11cd4a7f-89e1-4984-951d-07e359d96a78,"Revance Therapeutics, Inc.",27435.38,RVNC,Major Pharmaceuticals,NASDAQ,ALL,2020-03-05
d3604bfa-80f3-414e-9972-f86550940557,PTC Inc.,54959.88,PTC,Computer Software: Prepackaged Software,NASDAQ,CZK,
52f40de8-128d-4738-ac56-c6787e2ec2f8,"Maiden Holdings, Ltd.",94083.88,,Property-Casualty Insurers,NYSE,CNY,2019/08/04
f9e95a5d-b2d4-4f51-af6a-cea2c59c39aa,Tuesday Morning Corp.,23180.03,TUES,Department/Specialty Retail Stores,NASDAQ,PHP,
65dea715-6af8-46e9-a7e3-e4c8a1f9248c,Seaspan Corporation,3705.4,SSW^E,,,XAF,
e7f37d82-1413-47f9-b0e5-75e6aa16ee57,"Verastem, Inc.",36091.0,VSTM,,,IDR,2019-01-24
cac932ad-873c-4467-9dab-758b23df04f7,"Bellicum Pharmaceuticals, Inc.",71454.96,BLCM,Major Pharmaceuticals,NASDAQ,SYP,23/6/2019
c1a2f664-2a6b-4aac-9172-f5d900f69f90,"SunTrust Banks, Inc.",90072.93,STI.WS.A,n/a,NYSE,RUB,2019/04/18
60d05262-59dc-4f4d-b37f-3e447aa44ffb,"PIMCO Commercial Mortgage Securities Trust, Inc.",86653.72,PCM,n/a,NYSE,CNY,6/19/2019
66f90f2c-c030-4f0d-a1c3-c42f0678ef4d,"Synchronoss Technologies, Inc.",52536.0,,EDP Services,NASDAQ,IRR,01/24/2020
fb88e226-37cb-4551-a8cc-616ea9f5dc4f,"Harte-Hanks, Inc.",44417.18,HHS,Advertising,NYSE,MAD,2020-10-08
605d46ae-00dc-49c8-b402-14e597056ac0,Torchmark Corporation,1719.39,TMK^B,n/a,NYSE,SEK,
b81858a3-bb27-404a-9378-defad9020a78,Kayne Anderson Acquisition Corp.,76420.55,KAACU,,,RUB,2020/09/18
0c6c50c2-6e66-4690-98db-017b93813606,"Fauquier Bankshares, Inc.",99080.84,,Major Banks,NASDAQ,IDR,10/24/2020
9779bfa7-cf8d-4a26-8776-621c95a18418,"USA Truck, Inc.",64132.53,,Trucking Freight/Courier Services,NASDAQ,PHP,03/27/2020
92c8fada-2d81-4af2-8e4f-db669e5bc951,Fifth Third Bancorp,7949.72,,Major Banks,NASDAQ,PLN,2020-06-26
bf357884-fb63-4575-9a1f-ea90eb83a887,Dawson Geophysical Company,81123.64,DWSN,Oil & Gas Production,NASDAQ,COP,24/3/2019
8124dda2-e4ae-4027-9ab0-a75e0f0fb7d4,Fortive Corporation,53327.3,FTV,Industrial Machinery/Components,NYSE,IDR,
ece0c474-6e04-4d53-a51b-ef9359f0b997,Central Garden & Pet Company,73758.17,,,,CNY,9/21/2020
ca9eeadd-31af-4f64-8f67-b4a3e8b135a6,Brasilagro Cia Brasileira De Propriedades Agricolas,66847.28,LND,,,USD,02/26/2019
022fe7f5-2055-4e07-881a-b6fac55a4872,Brightcove Inc.,58548.35,BCOV,EDP Services,NASDAQ,PEN,2020-03-05
2ed6714b-9d4f-4613-8e33-2fe456fd8bb3,Apollo Commercial Real Estate Finance,14583.1,,Real Estate Investment Trusts,NYSE,BRL,5/8/2020
09a0c67a-6bec-4705-a9ad-ec2bb7f17612,Sociedad Quimica y Minera S.A.,87452.9,SQM,Mining & Quarrying of Nonmetallic Minerals (No Fuels),NYSE,UZS,
09119e1a-1877-4002-9402-27cda6e0302a,Navios Maritime Holdings Inc.,46922.37,NM^G,n/a,NYSE,HNL,5/15/2020
e10bddee-d461-4f0b-8c5b-2b51b24989be,Equity Commonwealth,64288.43,EQC,Real Estate Investment Trusts,NYSE,EUR,10/24/2020
fcacce62-cdb2-48be-9f13-98bdf5addfe3,"Banc of California, Inc.",14309.38,BANC,Major Banks,NYSE,ARS,2019-03-11
8bf5ca75-9a80-4a2e-ba5b-101c2ee20b28,Gladstone Commercial Corporation,8250.57,GOODP,,,CNY,6/2/2019
374d7022-02b4-4369-97b7-800872b3abcb,FNB Bancorp,47381.88,FNBG,Major Banks,NASDAQ,NOK,2019/03/07
90600b42-b33c-4e3a-94dd-3752b679c7db,Lannett Co Inc,99962.6,LCI,Major Pharmaceuticals,NYSE,EUR,
689ad72f-6bfa-45ca-ad42-d919823806c0,"Regeneron Pharmaceuticals, Inc.",10907.44,REGN,Major Pharmaceuticals,NASDAQ,CHF,
c1f42272-886f-42eb-9a58-33e1b55a3cde,"AppFolio, Inc.",79354.05,,Computer Software: Prepackaged Software,NASDAQ,KGS,2019-06-27
666baa5b-32eb-4bbb-9634-dedb382d05a1,"Rave Restaurant Group, Inc.",64293.73,RAVE,Food Distributors,NASDAQ,EUR,
6b93c51f-d393-4b02-85db-04ce94bee586,Tonix Pharmaceuticals Holding Corp.,95561.82,,Major Pharmaceuticals,NASDAQ,USD,2020/03/21
1dbc21d0-a413-4db8-8267-aaa1a1398cb9,Marvell Technology Group Ltd.,29234.33,MRVL,Semiconductors,NASDAQ,IDR,12/9/2019
c6c6685e-2dbe-4d7b-922c-9f8b6f2956ab,Vipshop Holdings Limited,8381.34,VIPS,Catalog/Specialty Distribution,NYSE,BRL,06/17/2020
ea86fc91-2e24-4c5c-a2cd-8926bb42ce93,Pioneer Municipal High Income Trust,949.63,MHI,n/a,NYSE,THB,2019-12-02
897db412-a2aa-46a5-af91-11379b9a15bb,"Tempur Sealy International, Inc.",33745.73,TPX,,,IDR,3/1/2019
55c178d8-71f6-4739-917d-5fcbfd134391,H. B. Fuller Company,9720.5,,Home Furnishings,NYSE,ILS,
c92337f9-d212-4c69-b596-db8886323788,MicroStrategy Incorporated,47223.0,MSTR,Computer Software: Prepackaged Software,NASDAQ,VND,9/1/2019
3830639c-d484-4106-b2fb-d48f139836e2,Suncor Energy  Inc.,93274.29,SU,Integrated oil Companies,NYSE,IDR,01/23/2020
d7281635-53de-4340-ad99-e096b47d49cf,"Cempra, Inc.",5259.6,CEMP,Major Pharmaceuticals,NASDAQ,USD,2020-04-23
fbb6ffe6-3455-41ee-9ff6-719d2463e069,"Nuveen California Municipal Value Fund, Inc.",17069.75,,n/a,NYSE,EUR,
067832f9-d9a4-434f-94a6-188c2896ade1,BlueStar TA-BIGITech Israel Technology ETF,70805.26,ITEQ,n/a,NASDAQ,IDR,2020/02/06
1723752c-6fbf-4e7a-8983-e24175698e56,State Street Corporation,51274.68,STT^D,n/a,NYSE,EUR,9/4/2020
a432cb30-a2cf-416b-812c-327bfb3f3b87,"Match Group, Inc.",84690.57,MTCH,"Computer Software: Programming, Data Processing",NASDAQ,IDR,09/12/2019
2ed937fa-e8f9-4cbb-a9ab-916670fa4357,Intel Corporation,80680.66,INTC,Semiconductors,NASDAQ,PYG,
a0bc8f3d-a486-4779-a1d8-192b7728830c,"CSW Industrials, Inc.",98194.44,CSWI,Home Furnishings,NASDAQ,IDR,2/2/2019
fd820feb-0097-4319-953e-cdf4843291f8,"Flexion Therapeutics, Inc.",67051.17,FLXN,Major Pharmaceuticals,NASDAQ,CNY,2019/12/10
b07bb6dc-31aa-45f0-894e-5cdcd5755382,Rio Tinto Plc,32278.71,,Precious Metals,NYSE,CZK,1/8/2019
258574b1-d6a3-4036-bad7-b4731579f905,China Petroleum & Chemical Corporation,83482.63,SNP,Integrated oil Companies,NYSE,CNY,06/01/2020
b8e741f7-349c-4001-a9bf-79c8afe8095d,"Delek Logistics Partners, L.P.",85663.58,DKL,Natural Gas Distribution,NYSE,UAH,2020-01-19
15dc6402-6e8f-4b40-8d83-ab61524d083a,Franklin Universal Trust,59564.13,FT,n/a,NYSE,CNY,21/4/2019
9197df22-107b-4cbb-9cd6-12ddf6ba66f9,VOC Energy Trust,48093.57,VOC,Oil & Gas Production,NYSE,CNY,
b76ff55f-0b0c-4e21-8fc9-e74a81ba765f,"The ONE Group Hospitality, Inc.",46660.61,STKS,Restaurants,NASDAQ,KHR,4/28/2020
fb3eb106-ecd5-4e0a-99c7-ab5c6b035b9e,Dividend and Income Fund,41188.0,,n/a,NYSE,USD,09/13/2019
c20b29e8-4fe7-4e43-a3f0-6d7269020d58,Reading International Inc,23948.5,RDI,Movies/Entertainment,NASDAQ,BRL,2019-05-08
10a51260-f7ce-49bf-b37a-0c90981ea851,Vanguard Russell 2000 Value ETF,63697.92,,n/a,NASDAQ,CNY,
a5414363-1ae5-4cff-a645-c1238bfe8610,"Alphatec Holdings, Inc.",75248.12,ATEC,Medical/Dental Instruments,NASDAQ,HNL,2019/03/23
a87fba81-3527-45c2-82af-276ff7d43b52,Lakeland Financial Corporation,36469.79,LKFN,Major Banks,NASDAQ,CNY,7/20/2020
2476cfae-bbd1-4688-b0dc-072f5a39a9da,U.S. Bancorp,9496.81,USB^O,n/a,NYSE,RUB,03/11/2019
0584f404-f37e-4456-b7d9-07e4e89b566e,Vericel Corporation,61054.24,,Biotechnology: Biological Products (No Diagnostic Substances),NASDAQ,BRL,
75d6bfcb-2d87-45ec-b8aa-7dde1235daa9,First Trust Nasdaq Oil & Gas ETF,96166.29,FTXN,n/a,NASDAQ,MYR,12/12/2019
204ab5db-bc5d-4659-b088-7f4762026b64,"Acadia Healthcare Company, Inc.",72862.74,ACHC,,,BRL,2020/03/27
bacd9a89-9d6c-44fc-b1c4-121bcab7eafe,"NextEra Energy, Inc.",36997.0,NEE^J,n/a,NYSE,ZMW,3/24/2020
87c56ec0-915d-4096-8250-384c7d39a001,"DST Systems, Inc.",69255.72,DST,EDP Services,NYSE,RUB,08/03/2019
2536d2fd-bbc0-425d-96fa-2a7b3a149803,OncoSec Medical Incorporated,9984.06,ONCS,Major Pharmaceuticals,NASDAQ,CNY,2019-07-01
71489b47-af19-4be3-9c19-7f52955d3ec2,"TC PipeLines, LP",39183.33,TCP,Natural Gas Distribution,NYSE,HNL,9/8/2019
ff196ec0-3b92-4a06-8ce0-b56ea9d70712,"Spirit Realty Capital, Inc.",69938.29,SRC,,,USD,
6a9c7de4-a60f-4fe0-8e42-197d68becb7a,National Research Corporation,39744.65,,Biotechnology: Commercial Physical & Biological Resarch,NASDAQ,CNY,4/13/2019
3719c42c-b7fb-424f-9c96-cf18bcb96471,"Raven Industries, Inc.",31480.55,,Specialty Chemicals,NASDAQ,PHP,06/24/2020
76399b78-7cae-4095-97a3-007079a80103,"CoreCivic, Inc.",80009.19,CXW,Real Estate Investment Trusts,NYSE,RUB,2019-02-17
2e0178b4-585c-4981-904c-70e28d01878b,First Trust International Multi-Asset Diversified Income Index,74498.01,YDIV,n/a,NASDAQ,IDR,8/3/2019
fd0c25ed-0c10-4c27-bdd0-7e883920eec6,"Advanced Disposal Services, Inc.",27915.69,,Environmental Services,NYSE,CNY,2019/02/23
48b11c65-3d57-400d-bbbb-ac4e979596c3,"MyoKardia, Inc.",43545.58,MYOK,Major Pharmaceuticals,NASDAQ,PEN,7/30/2020
5596e4d1-fa52-4987-aadc-e0f22229de77,Dynatronics Corporation,44671.65,DYNT,Biotechnology: Electromedical & Electrotherapeutic Apparatus,NASDAQ,CNY,05/23/2019
5ac01968-1ec5-4792-ab41-de01a3d1678e,Caesars Acquisition Company,1291.14,CACQ,Hotels/Resorts,NASDAQ,RUB,2019-12-12
fb3874e6-1eaf-41bb-b96f-1d1d09905e12,Wells Fargo & Company,46084.31,,,,USD,16/8/2020
